gene_name	en_chr	en_start	en_end	tss_start	labels	ABC_score	strand	en_center	en_tss_center	distance
RPN1	chr3	128292545	128293145	128369719	0	0.00186157174452986	-	128292845	-76874	76874
RPN1	chr3	128296625	128297185	128369719	0	0.0010955697928175	-	128296905	-72814	72814
RPN1	chr3	128303145	128303645	128369719	0	0.0007915221413420401	-	128303395	-66324	66324
RPN1	chr3	128303965	128304565	128369719	0	0.0106254808594073	-	128304265	-65454	65454
RPN1	chr3	128309725	128310305	128369719	0	0.00302501669135356	-	128310015	-59704	59704
RPN1	chr3	128399345	128399845	128369719	0	0.0744949563198553	-	128399595	29876	29876
RPN1	chr3	128442065	128442605	128369719	0	0.00233513696883892	-	128442335	72616	72616
RPN1	chr3	128444645	128445228	128369719	0	0.0208559653827778	-	128444936	75217	75217
RPN1	chr3	128482725	128483225	128369719	0	0.0008482260467586849	-	128482975	113256	113256
SEC61A1	chr3	127729945	127730485	127771211	0	0.00352372784363147	+	127730215	-40996	40996
SEC61A1	chr3	127794325	127794902	127771211	0	0.039125600960628	+	127794613	23402	23402
SEC61A1	chr3	127795605	127796485	127771211	0	0.0516159514746086	+	127796045	24834	24834
SEC61A1	chr3	127799065	127799585	127771211	0	0.0158207415378198	+	127799325	28114	28114
SEC61A1	chr3	127842505	127843005	127771211	0	0.0149857910423936	+	127842755	71544	71544
SEC61A1	chr3	127847065	127847565	127771211	0	0.00336904864518346	+	127847315	76104	76104
SEC61A1	chr3	127852385	127852885	127771211	0	0.0	+	127852635	81424	81424
SEC61A1	chr3	127864025	127865005	127771211	0	0.0080765771064583	+	127864515	93304	93304
SEC61A1	chr3	127871725	127873065	127771211	0	0.016301050238838998	+	127872395	101184	101184
SEC61A1	chr3	127889705	127890205	127771211	0	0.00348726553438933	+	127889955	118744	118744
WDR83OS	chr19	12654525	12655045	12780465	0	0.00709967839752165	-	12654785	-125680	125680
WDR83OS	chr19	12655125	12655625	12780465	0	0.031655012413652	-	12655375	-125090	125090
WDR83OS	chr19	12662106	12662665	12780465	0	0.0275920919959015	-	12662385	-118080	118080
WDR83OS	chr19	12674785	12675285	12780465	0	0.00196995109577312	-	12675035	-105430	105430
WDR83OS	chr19	12721373	12721981	12780465	0	0.0304830045555141	-	12721677	-58788	58788
WDR83OS	chr19	12750825	12751345	12780465	0	0.00411030797669496	-	12751085	-29380	29380
WDR83OS	chr19	12758305	12758885	12780465	0	0.00603819022881162	-	12758595	-21870	21870
WDR83OS	chr19	12782725	12783305	12780465	0	0.0061537990551545	-	12783015	2550	2550
WDR83OS	chr19	12787065	12787585	12780465	0	0.00507618820551302	-	12787325	6860	6860
WDR83OS	chr19	12791925	12792425	12780465	1	0.0510808777617646	-	12792175	11710	11710
WDR83OS	chr19	12792451	12792985	12780465	1	0.0367508175567543	-	12792718	12253	12253
WDR83OS	chr19	12807205	12807765	12780465	0	0.005769705433791771	-	12807485	27020	27020
WDR83OS	chr19	12813805	12814305	12780465	0	0.00200679675411779	-	12814055	33590	33590
WDR83OS	chr19	12827685	12828205	12780465	0	0.00116156952716848	-	12827945	47480	47480
WDR83OS	chr19	12832705	12833225	12780465	0	0.00357286880927056	-	12832965	52500	52500
WDR83OS	chr19	12833305	12833805	12780465	0	0.0071268917410533	-	12833555	53090	53090
WDR83OS	chr19	12834545	12835060	12780465	0	0.00608493442699733	-	12834802	54337	54337
WDR83OS	chr19	12845325	12845839	12780465	0	0.00668680022398406	-	12845582	65117	65117
WDR83OS	chr19	12847665	12848522	12780465	0	0.0373686571436638	-	12848093	67628	67628
WDR83OS	chr19	12868285	12868805	12780465	0	0.00236490796185422	-	12868545	88080	88080
WDR83OS	chr19	12871305	12871845	12780465	0	0.000714802550308354	-	12871575	91110	91110
WDR83OS	chr19	12876785	12877345	12780465	0	0.00044521220625377996	-	12877065	96600	96600
WDR83OS	chr19	12886184	12886825	12780465	0	0.00242239941790925	-	12886504	106039	106039
WDR83OS	chr19	12888325	12888845	12780465	0	0.0015756346911265	-	12888585	108120	108120
WDR83OS	chr19	12889945	12890545	12780465	0	0.00244358745536345	-	12890245	109780	109780
WDR83OS	chr19	12893105	12893985	12780465	0	0.00515228144398412	-	12893545	113080	113080
WDR83OS	chr19	12895265	12895785	12780465	0	0.0109715543202374	-	12895525	115060	115060
WDR83OS	chr19	12900645	12901165	12780465	0	0.007811841744015559	-	12900905	120440	120440
WDR83OS	chr19	12902005	12902559	12780465	0	0.0104708961292973	-	12902282	121817	121817
WDR83OS	chr19	12904165	12904665	12780465	0	0.00614086040720552	-	12904415	123950	123950
WDR83OS	chr19	12906845	12907745	12780465	0	0.007415545861796	-	12907295	126830	126830
